episode,total_timesteps,length,reward,total_moves,move_ratio,total_senses,sense_ratio,initial_distance_to_victim,distance_to_maximum_belief,distance_to_maximum_belief_reduction,initial_belief_shannon_entropy,belief_shannon_entropy,belief_shannon_entropy_reduction,success,success_rate,failure,failure_rate
1783,526592,400,-1.388968,120,0.3,280,0.7,22,25.0,-3.0,8.603626,7.715527057647705,0.8880992,0,0.42793045429052157,1,0.5720695457094784
1784,526992,400,2.455296,254,0.635,146,0.365,17,33.0,-16.0,8.618386,7.582448482513428,1.0359378,0,0.42769058295964124,1,0.5723094170403588
1785,527193,201,400.68729,114,0.5671641791044776,87,0.43283582089552236,5,1.0,4.0,8.60733,-0.0,8.60733,1,0.4280112044817927,0,0.5719887955182072
1786,527312,119,407.359547,93,0.7815126050420168,26,0.2184873949579832,12,4.0,8.0,8.618386,-0.0,8.618386,1,0.42833146696528557,0,0.5716685330347144
1787,527712,400,3.302251,257,0.6425,143,0.3575,12,15.0,-3.0,8.60733,6.54011344909668,2.0672169,0,0.4280917739227756,1,0.5719082260772244
1788,527972,260,402.055712,190,0.7307692307692307,70,0.2692307692307692,18,2.0,16.0,8.60733,-0.0,8.60733,1,0.42841163310961966,0,0.5715883668903803
1789,528253,281,405.8436,165,0.5871886120996441,116,0.4128113879003559,20,6.0,14.0,8.625709,-0.0,8.625709,1,0.4287311347121297,0,0.5712688652878704
1790,528418,165,400.197461,98,0.593939393939394,67,0.40606060606060607,8,10.0,-2.0,8.622052,-0.0,8.622052,1,0.42905027932960893,0,0.5709497206703911
1791,528717,299,398.71617,204,0.6822742474916388,95,0.3177257525083612,5,3.0,2.0,8.622052,-0.0,8.622052,1,0.42936906756002235,0,0.5706309324399776
1792,529117,400,1.640747,299,0.7475,101,0.2525,17,21.0,-4.0,8.629356,7.722812652587891,0.90654373,0,0.4291294642857143,1,0.5708705357142857
1793,529517,400,0.029114,336,0.84,64,0.16,3,14.0,-11.0,8.614708,7.883708477020264,0.73099947,0,0.42889012827663137,1,0.5711098717233687
1794,529917,400,0.548409,320,0.8,80,0.2,6,14.0,-8.0,8.60733,6.484285831451416,2.1230445,0,0.42865105908584167,1,0.5713489409141583
1795,530317,400,-0.781825,234,0.585,166,0.415,15,23.0,-8.0,8.618386,7.290855407714844,1.3275309,0,0.4284122562674095,1,0.5715877437325906
1796,530717,400,-2.844982,232,0.58,168,0.42,17,7.0,10.0,8.603626,7.05139684677124,1.5522294,0,0.428173719376392,1,0.571826280623608
1797,531023,306,402.790797,188,0.6143790849673203,118,0.38562091503267976,11,4.0,7.0,8.60733,-0.0,8.60733,1,0.4284919309961046,0,0.5715080690038954
1798,531423,400,-0.576293,303,0.7575,97,0.2425,20,11.0,9.0,8.614708,6.178903102874756,2.4358048,0,0.42825361512791993,1,0.5717463848720801
1799,531505,82,399.92095,61,0.7439024390243902,21,0.25609756097560976,14,5.0,9.0,8.611026,-0.0,8.611026,1,0.42857142857142855,0,0.5714285714285714
1800,531705,200,406.735661,158,0.79,42,0.21,15,4.0,11.0,8.622052,-0.0,8.622052,1,0.4288888888888889,0,0.5711111111111111
1801,532105,400,6.153789,243,0.6075,157,0.3925,26,15.0,11.0,8.622052,7.5054931640625,1.116559,0,0.4286507495835647,1,0.5713492504164354
1802,532139,34,406.011878,27,0.7941176470588235,7,0.20588235294117646,18,2.0,16.0,8.614708,-0.0,8.614708,1,0.42896781354051056,0,0.5710321864594895
1803,532421,282,400.575504,152,0.5390070921985816,130,0.46099290780141844,7,11.0,-4.0,8.611026,-0.0,8.611026,1,0.4292845257903494,0,0.5707154742096506
1804,532821,400,-2.750796,198,0.495,202,0.505,20,36.0,-16.0,8.629356,7.9935150146484375,0.63584137,0,0.42904656319290463,1,0.5709534368070953
1805,533221,400,1.967259,239,0.5975,161,0.4025,17,15.0,2.0,8.611026,7.363070487976074,1.2479553,0,0.42880886426592796,1,0.571191135734072
1806,533621,400,-1.480107,228,0.57,172,0.43,14,20.0,-6.0,8.614708,7.514259338378906,1.1004486,0,0.42857142857142855,1,0.5714285714285714
1807,533916,295,403.856133,147,0.49830508474576274,148,0.5016949152542373,21,1.0,20.0,8.618386,-0.0,8.618386,1,0.4288876591034864,0,0.5711123408965135
1808,534270,354,399.445025,188,0.5310734463276836,166,0.4689265536723164,23,4.0,19.0,8.632996,-0.0,8.632996,1,0.42920353982300885,0,0.5707964601769911
1809,534670,400,-5.091441,240,0.6,160,0.4,4,19.0,-15.0,8.614708,7.1174397468566895,1.4972682,0,0.42896627971254836,1,0.5710337202874516
1810,535070,400,-0.181543,274,0.685,126,0.315,18,31.0,-13.0,8.622052,7.612502574920654,1.0095496,0,0.4287292817679558,1,0.5712707182320442
1811,535459,389,398.724395,258,0.6632390745501285,131,0.33676092544987146,8,3.0,5.0,8.611026,-0.0,8.611026,1,0.4290447266703479,0,0.5709552733296521
1812,535859,400,-1.130567,241,0.6025,159,0.3975,26,15.0,11.0,8.629356,6.347813129425049,2.2815433,0,0.4288079470198676,1,0.5711920529801324
1813,535861,2,399.216271,1,0.5,1,0.5,2,23.0,-21.0,8.60733,-0.0,8.60733,1,0.429123000551572,0,0.5708769994484281
1814,536020,159,405.20863,122,0.7672955974842768,37,0.23270440251572327,29,5.0,24.0,8.625709,-0.0,8.625709,1,0.4294377067254686,0,0.5705622932745315
1815,536420,400,2.744911,172,0.43,228,0.57,21,29.0,-8.0,8.60733,7.424156188964844,1.1831741,0,0.42920110192837463,1,0.5707988980716253
1816,536568,148,400.618133,129,0.8716216216216216,19,0.12837837837837837,7,7.0,0.0,8.625709,-0.0,8.625709,1,0.42951541850220265,0,0.5704845814977973
1817,536968,400,-0.094471,236,0.59,164,0.41,32,30.0,2.0,8.629356,7.861238956451416,0.7681174,0,0.42927903137039075,1,0.5707209686296092
1818,537368,400,0.838909,208,0.52,192,0.48,22,26.0,-4.0,8.625709,7.787321090698242,0.8383875,0,0.429042904290429,1,0.570957095709571
1819,537768,400,6.065648,266,0.665,134,0.335,16,11.0,5.0,8.611026,7.2595038414001465,1.351522,0,0.42880703683342497,1,0.5711929631665751
1820,537899,131,403.275062,94,0.7175572519083969,37,0.2824427480916031,20,4.0,16.0,8.625709,-0.0,8.625709,1,0.4291208791208791,0,0.5708791208791208
1821,537915,16,398.408037,16,1.0,0,0.0,4,1.0,3.0,8.622052,-0.0,8.622052,1,0.4294343767160901,0,0.5705656232839099
1822,538315,400,-3.892303,303,0.7575,97,0.2425,6,15.0,-9.0,8.611026,7.74267578125,0.86835,0,0.429198682766191,1,0.570801317233809
1823,538715,400,2.211361,244,0.61,156,0.39,22,12.0,10.0,8.618386,7.471465587615967,1.1469207,0,0.42896324739440483,1,0.5710367526055952
1824,538940,225,400.914936,138,0.6133333333333333,87,0.38666666666666666,17,8.0,9.0,8.611026,-0.0,8.611026,1,0.4292763157894737,0,0.5707236842105263
1825,539340,400,1.585168,265,0.6625,135,0.3375,15,16.0,-1.0,8.611026,8.006458282470703,0.6045675,0,0.42904109589041095,1,0.570958904109589
1826,539424,84,404.901372,51,0.6071428571428571,33,0.39285714285714285,27,5.0,22.0,8.629356,-0.0,8.629356,1,0.4293537787513691,0,0.5706462212486308
1827,539824,400,-2.042178,227,0.5675,173,0.4325,3,29.0,-26.0,8.622052,7.715574264526367,0.9064779,0,0.42911877394636017,1,0.5708812260536399
1828,540122,298,403.84422,174,0.5838926174496645,124,0.4161073825503356,10,0.0,10.0,8.596188,-0.0,8.596188,1,0.42943107221006566,0,0.5705689277899344
1829,540352,230,402.090494,127,0.5521739130434783,103,0.44782608695652176,15,8.0,7.0,8.603626,-0.0,8.603626,1,0.4297430289775834,0,0.5702569710224166
1830,540752,400,1.792967,139,0.3475,261,0.6525,18,25.0,-7.0,8.611026,7.590567588806152,1.0204582,0,0.42950819672131146,1,0.5704918032786885
1831,541152,400,-2.170801,292,0.73,108,0.27,7,16.0,-9.0,8.629356,6.27032995223999,2.3590264,0,0.4292736209721464,1,0.5707263790278536
1832,541552,400,3.492333,227,0.5675,173,0.4325,24,16.0,8.0,8.614708,7.658537864685059,0.9561701,0,0.42903930131004364,1,0.5709606986899564
1833,541952,400,0.449541,189,0.4725,211,0.5275,13,18.0,-5.0,8.614708,7.746672630310059,0.8680353,0,0.4288052373158756,1,0.5711947626841244
1834,542352,400,3.181436,232,0.58,168,0.42,10,11.0,-1.0,8.611026,7.199875354766846,1.4111505,0,0.42857142857142855,1,0.5714285714285714
1835,542752,400,1.293535,370,0.925,30,0.075,26,25.0,1.0,8.614708,8.163994789123535,0.45071316,0,0.42833787465940054,1,0.5716621253405995
1836,542811,59,400.722966,46,0.7796610169491526,13,0.22033898305084745,6,3.0,3.0,8.60733,-0.0,8.60733,1,0.4286492374727669,0,0.5713507625272332
1837,542822,11,398.548174,8,0.7272727272727273,3,0.2727272727272727,5,5.0,0.0,8.618386,-0.0,8.618386,1,0.4289602612955906,0,0.5710397387044094
1838,543188,366,408.627162,217,0.592896174863388,149,0.40710382513661203,28,3.0,25.0,8.625709,-0.0,8.625709,1,0.4292709466811752,0,0.5707290533188248
1839,543223,35,399.441248,32,0.9142857142857143,3,0.08571428571428572,12,5.0,7.0,8.618386,-0.0,8.618386,1,0.42958129418162044,0,0.5704187058183795
1840,543408,185,400.57224,145,0.7837837837837838,40,0.21621621621621623,11,4.0,7.0,8.611026,-0.0,8.611026,1,0.4298913043478261,0,0.5701086956521739
1841,543808,400,3.145403,239,0.5975,161,0.4025,33,18.0,15.0,8.632996,8.131181716918945,0.5018139,0,0.4296577946768061,1,0.5703422053231939
1842,544208,400,1.241143,293,0.7325,107,0.2675,22,17.0,5.0,8.618386,7.733893394470215,0.8844929,0,0.42942453854505974,1,0.5705754614549403
1843,544469,261,402.31935,105,0.40229885057471265,156,0.5977011494252874,12,5.0,7.0,8.611026,-0.0,8.611026,1,0.42973412913727616,0,0.5702658708627238
1844,544858,389,399.12794,232,0.596401028277635,157,0.40359897172236503,9,6.0,3.0,8.611026,-0.0,8.611026,1,0.4300433839479393,0,0.5699566160520607
1845,545056,198,405.430613,156,0.7878787878787878,42,0.21212121212121213,13,2.0,11.0,8.622052,-0.0,8.622052,1,0.4303523035230352,0,0.5696476964769648
1846,545456,400,2.398518,328,0.82,72,0.18,6,25.0,-19.0,8.632996,7.8971052169799805,0.7358904,0,0.4301191765980498,1,0.5698808234019501
1847,545856,400,-1.604612,206,0.515,194,0.485,23,30.0,-7.0,8.625709,8.19432258605957,0.431386,0,0.4298863021115322,1,0.5701136978884678
1848,545898,42,399.559019,34,0.8095238095238095,8,0.19047619047619047,12,3.0,9.0,8.60733,-0.0,8.60733,1,0.4301948051948052,0,0.5698051948051948
1849,546298,400,-2.863218,169,0.4225,231,0.5775,8,24.0,-16.0,8.618386,7.876622200012207,0.74176407,0,0.42996214169821523,1,0.5700378583017848
1850,546698,400,-2.869311,256,0.64,144,0.36,7,23.0,-16.0,8.611026,7.903656005859375,0.7073698,0,0.4297297297297297,1,0.5702702702702702
1851,547098,400,0.924063,281,0.7025,119,0.2975,13,6.0,7.0,8.614708,6.595405101776123,2.0193028,0,0.42949756888168555,1,0.5705024311183144
1852,547202,104,405.942513,67,0.6442307692307693,37,0.3557692307692308,22,12.0,10.0,8.614708,-0.0,8.614708,1,0.4298056155507559,0,0.5701943844492441
1853,547234,32,399.045899,31,0.96875,1,0.03125,4,30.0,-26.0,8.611026,-0.0,8.611026,1,0.43011332973556393,0,0.5698866702644361
1854,547452,218,400.524596,159,0.7293577981651376,59,0.2706422018348624,11,12.0,-1.0,8.614708,-0.0,8.614708,1,0.43042071197411,0,0.56957928802589
1855,547455,3,399.352699,2,0.6666666666666666,1,0.3333333333333333,1,7.0,-6.0,8.618386,-0.0,8.618386,1,0.4307277628032345,0,0.5692722371967655
1856,547718,263,400.601554,156,0.5931558935361216,107,0.4068441064638783,13,16.0,-3.0,8.60733,-0.0,8.60733,1,0.43103448275862066,0,0.5689655172413793
1857,548118,400,-0.005756,277,0.6925,123,0.3075,20,22.0,-2.0,8.611026,8.072778701782227,0.5382471,0,0.4308023694130318,1,0.5691976305869683
1858,548518,400,2.890504,243,0.6075,157,0.3925,7,7.0,0.0,8.625709,7.362697124481201,1.2630115,0,0.43057050592034446,1,0.5694294940796556
1859,548537,19,398.146448,14,0.7368421052631579,5,0.2631578947368421,5,5.0,0.0,8.618386,-0.0,8.618386,1,0.4308768154922001,0,0.5691231845077999
1860,548567,30,401.286574,18,0.6,12,0.4,5,14.0,-9.0,8.618386,-0.0,8.618386,1,0.4311827956989247,0,0.5688172043010753
1861,548967,400,6.322832,262,0.655,138,0.345,27,18.0,9.0,8.629356,8.022662162780762,0.6066942,0,0.43095110155830196,1,0.569048898441698
1862,549052,85,401.219496,71,0.8352941176470589,14,0.16470588235294117,16,6.0,10.0,8.611026,-0.0,8.611026,1,0.4312567132116004,0,0.5687432867883996
1863,549192,140,404.842485,97,0.6928571428571428,43,0.30714285714285716,21,7.0,14.0,8.60733,-0.0,8.60733,1,0.43156199677938806,0,0.5684380032206119
1864,549592,400,0.208499,272,0.68,128,0.32,14,11.0,3.0,8.603626,7.627256870269775,0.9763694,0,0.4313304721030043,1,0.5686695278969958
1865,549874,282,402.423988,188,0.6666666666666666,94,0.3333333333333333,8,7.0,1.0,8.60733,-0.0,8.60733,1,0.4316353887399464,0,0.5683646112600537
1866,550274,400,1.491218,288,0.72,112,0.28,17,10.0,7.0,8.625709,7.104494094848633,1.5212145,0,0.43140407288317256,1,0.5685959271168275
1867,550674,400,0.503721,189,0.4725,211,0.5275,12,28.0,-16.0,8.611026,7.452875137329102,1.1581507,0,0.43117300482056775,1,0.5688269951794322
1868,551074,400,-1.777886,331,0.8275,69,0.1725,14,14.0,0.0,8.611026,7.694272041320801,0.91675377,0,0.43094218415417557,1,0.5690578158458244
1869,551474,400,2.302831,246,0.615,154,0.385,7,5.0,2.0,8.618386,6.259641170501709,2.358745,0,0.4307116104868914,1,0.5692883895131086
1870,551853,379,400.068654,232,0.6121372031662269,147,0.38786279683377306,20,3.0,17.0,8.611026,-0.0,8.611026,1,0.4310160427807487,0,0.5689839572192513
1871,551889,36,398.384711,31,0.8611111111111112,5,0.1388888888888889,8,9.0,-1.0,8.625709,-0.0,8.625709,1,0.4313201496525922,0,0.5686798503474078
1872,552289,400,-2.027388,131,0.3275,269,0.6725,9,19.0,-10.0,8.611026,7.6160054206848145,0.9950204,0,0.4310897435897436,1,0.5689102564102564
1873,552689,400,-2.485198,196,0.49,204,0.51,7,17.0,-10.0,8.611026,7.254251956939697,1.3567739,0,0.43085958355579285,1,0.5691404164442072
1874,553089,400,1.695319,234,0.585,166,0.415,3,19.0,-16.0,8.614708,7.414318561553955,1.2003894,0,0.43062966915688367,1,0.5693703308431163
1875,553489,400,6.215713,234,0.585,166,0.415,14,12.0,2.0,8.618386,7.1678009033203125,1.4505854,0,0.4304,1,0.5696
1876,553889,400,-1.696288,275,0.6875,125,0.3125,17,18.0,-1.0,8.614708,7.255705833435059,1.3590021,0,0.43017057569296374,1,0.5698294243070362
1877,554289,400,2.503844,282,0.705,118,0.295,3,20.0,-17.0,8.614708,8.020082473754883,0.5946255,0,0.4299413958444326,1,0.5700586041555674
1878,554427,138,400.23657,106,0.7681159420289855,32,0.2318840579710145,3,8.0,-5.0,8.629356,-0.0,8.629356,1,0.43024494142705005,0,0.56975505857295
1879,554659,232,399.447922,200,0.8620689655172413,32,0.13793103448275862,24,3.0,21.0,8.611026,-0.0,8.611026,1,0.4305481639169771,0,0.5694518360830229
1880,555059,400,-2.016251,275,0.6875,125,0.3125,12,17.0,-5.0,8.614708,7.562499046325684,1.0522089,0,0.43031914893617024,1,0.5696808510638298
1881,555387,328,406.311444,145,0.4420731707317073,183,0.5579268292682927,5,3.0,2.0,8.599912,-0.0,8.599912,1,0.430622009569378,0,0.569377990430622
1882,555428,41,401.146607,34,0.8292682926829268,7,0.17073170731707318,12,12.0,0.0,8.636623,-0.0,8.636623,1,0.43092454835281613,0,0.5690754516471839
1883,555828,400,6.887827,296,0.74,104,0.26,20,14.0,6.0,8.603626,7.786402702331543,0.81722355,0,0.4306956983536909,1,0.5693043016463091
1884,556228,400,2.773162,315,0.7875,85,0.2125,17,15.0,2.0,8.625709,8.002212524414062,0.62349606,0,0.4304670912951168,1,0.5695329087048833
1885,556628,400,-0.670864,234,0.585,166,0.415,8,15.0,-7.0,8.622052,7.409540176391602,1.212512,0,0.43023872679045094,1,0.5697612732095491
1886,557028,400,2.164385,257,0.6425,143,0.3575,18,8.0,10.0,8.618386,7.724150657653809,0.8942356,0,0.4300106044538706,1,0.5699893955461294
1887,557319,291,405.036948,151,0.5189003436426117,140,0.48109965635738833,15,0.0,15.0,8.611026,-0.0,8.611026,1,0.4303126656067833,0,0.5696873343932167
1888,557719,400,-0.380563,307,0.7675,93,0.2325,21,22.0,-1.0,8.60733,7.960041046142578,0.6472893,0,0.4300847457627119,1,0.5699152542372882
1889,558119,400,-0.443992,151,0.3775,249,0.6225,24,10.0,14.0,8.611026,7.600955963134766,1.0100698,0,0.4298570672313393,1,0.5701429327686607
1890,558519,400,-2.463379,233,0.5825,167,0.4175,7,8.0,-1.0,8.618386,6.412276268005371,2.20611,0,0.42962962962962964,1,0.5703703703703704
1891,558580,61,398.09195,49,0.8032786885245902,12,0.19672131147540983,1,2.0,-1.0,8.618386,-0.0,8.618386,1,0.42993125330512955,0,0.5700687466948704
1892,558980,400,1.423834,220,0.55,180,0.45,18,19.0,-1.0,8.622052,7.4697265625,1.1523256,0,0.4297040169133192,1,0.5702959830866807
1893,559380,400,2.510174,250,0.625,150,0.375,8,19.0,-11.0,8.618386,7.2822370529174805,1.3361492,0,0.4294770206022187,1,0.5705229793977813
1894,559495,115,406.192539,92,0.8,23,0.2,28,1.0,27.0,8.629356,-0.0,8.629356,1,0.4297782470960929,0,0.5702217529039071
1895,559653,158,401.920738,112,0.7088607594936709,46,0.2911392405063291,11,7.0,4.0,8.611026,-0.0,8.611026,1,0.43007915567282323,0,0.5699208443271768
1896,560053,400,1.322843,180,0.45,220,0.55,24,11.0,13.0,8.599912,6.568908214569092,2.0310035,0,0.4298523206751055,1,0.5701476793248945
1897,560160,107,404.078896,66,0.616822429906542,41,0.38317757009345793,27,9.0,18.0,8.622052,-0.0,8.622052,1,0.430152872957301,0,0.569847127042699
1898,560560,400,2.921952,281,0.7025,119,0.2975,15,11.0,4.0,8.629356,7.910483360290527,0.718873,0,0.42992623814541625,1,0.5700737618545838
1899,560960,400,-1.912297,246,0.615,154,0.385,12,24.0,-12.0,8.618386,7.001108646392822,1.6172776,0,0.4296998420221169,1,0.5703001579778831
1900,561080,120,402.893112,79,0.6583333333333333,41,0.3416666666666667,13,5.0,8.0,8.603626,-0.0,8.603626,1,0.43,0,0.57
1901,561480,400,0.791164,234,0.585,166,0.415,19,11.0,8.0,8.618386,7.324836730957031,1.2935495,0,0.4297738032614413,1,0.5702261967385587
1902,561611,131,398.528033,102,0.7786259541984732,29,0.22137404580152673,13,10.0,3.0,8.603626,-0.0,8.603626,1,0.43007360672975814,0,0.5699263932702419
1903,561650,39,402.591115,34,0.8717948717948718,5,0.1282051282051282,10,13.0,-3.0,8.618386,-0.0,8.618386,1,0.4303730951129795,0,0.5696269048870205
1904,562050,400,5.996936,219,0.5475,181,0.4525,23,8.0,15.0,8.622052,6.92509126663208,1.6969609,0,0.43014705882352944,1,0.5698529411764706
1905,562197,147,400.095115,70,0.47619047619047616,77,0.5238095238095238,9,9.0,0.0,8.614708,-0.0,8.614708,1,0.4304461942257218,0,0.5695538057742782
1906,562597,400,-1.130441,312,0.78,88,0.22,18,16.0,2.0,8.622052,7.76071834564209,0.86133385,0,0.4302203567681007,1,0.5697796432318992
1907,562711,114,400.782247,76,0.6666666666666666,38,0.3333333333333333,13,1.0,12.0,8.614708,-0.0,8.614708,1,0.4305191400104877,0,0.5694808599895124
1908,562874,163,400.19993,126,0.7730061349693251,37,0.22699386503067484,10,12.0,-2.0,8.611026,-0.0,8.611026,1,0.4308176100628931,0,0.5691823899371069
1909,563274,400,-4.940732,244,0.61,156,0.39,5,20.0,-15.0,8.60733,7.715088844299316,0.8922415,0,0.43059193294918807,1,0.5694080670508119
1910,563542,268,408.227241,205,0.7649253731343284,63,0.23507462686567165,20,1.0,19.0,8.614708,-0.0,8.614708,1,0.43089005235602096,0,0.569109947643979
1911,563942,400,0.381971,213,0.5325,187,0.4675,19,10.0,9.0,8.614708,7.415466785430908,1.1992412,0,0.4306645735217164,1,0.5693354264782836
1912,564342,400,-1.557308,212,0.53,188,0.47,25,11.0,14.0,8.618386,7.931950092315674,0.6864362,0,0.4304393305439331,1,0.569560669456067
1913,564742,400,-3.450255,246,0.615,154,0.385,13,13.0,0.0,8.618386,8.202604293823242,0.41578197,0,0.43021432305279667,1,0.5697856769472034
1914,565142,400,0.313897,271,0.6775,129,0.3225,25,11.0,14.0,8.622052,7.060551643371582,1.5615005,0,0.42998955067920586,1,0.5700104493207941
1915,565542,400,1.044527,295,0.7375,105,0.2625,19,26.0,-7.0,8.599912,8.075042724609375,0.52486897,0,0.4297650130548303,1,0.5702349869451697
1916,565681,139,401.939441,85,0.6115107913669064,54,0.38848920863309355,16,9.0,7.0,8.611026,-0.0,8.611026,1,0.430062630480167,0,0.569937369519833
1917,565869,188,402.146406,134,0.7127659574468085,54,0.2872340425531915,23,5.0,18.0,8.622052,-0.0,8.622052,1,0.4303599374021909,0,0.5696400625978091
1918,566269,400,1.476538,308,0.77,92,0.23,27,7.0,20.0,8.618386,7.892626762390137,0.7257595,0,0.4301355578727841,1,0.5698644421272159
1919,566669,400,-2.663991,188,0.47,212,0.53,8,24.0,-16.0,8.614708,7.508203506469727,1.1065044,0,0.429911412193851,1,0.570088587806149
1920,567069,400,2.914532,273,0.6825,127,0.3175,25,9.0,16.0,8.632996,7.9556732177734375,0.6773224,0,0.4296875,1,0.5703125
1921,567469,400,-1.675349,332,0.83,68,0.17,15,13.0,2.0,8.60733,7.842403888702393,0.76492643,0,0.42946382092660074,1,0.5705361790733993
1922,567562,93,401.746486,79,0.8494623655913979,14,0.15053763440860216,12,20.0,-8.0,8.60733,-0.0,8.60733,1,0.4297606659729448,0,0.5702393340270552
1923,567868,306,402.392967,227,0.7418300653594772,79,0.2581699346405229,20,8.0,12.0,8.618386,-0.0,8.618386,1,0.4300572022880915,0,0.5699427977119085
1924,568268,400,-3.62049,310,0.775,90,0.225,8,23.0,-15.0,8.60733,7.692104339599609,0.915226,0,0.4298336798336798,1,0.5701663201663202
1925,568668,400,-1.539702,192,0.48,208,0.52,14,12.0,2.0,8.622052,7.127695083618164,1.4943571,0,0.4296103896103896,1,0.5703896103896103
1926,569068,400,-2.976995,195,0.4875,205,0.5125,15,11.0,4.0,8.614708,7.774303913116455,0.84040403,0,0.42938733125649015,1,0.5706126687435099
1927,569468,400,-1.114617,214,0.535,186,0.465,17,10.0,7.0,8.614708,6.257763385772705,2.3569446,0,0.42916450441100157,1,0.5708354955889985
1928,569868,400,-3.251771,271,0.6775,129,0.3225,14,20.0,-6.0,8.599912,7.114855766296387,1.4850559,0,0.4289419087136929,1,0.571058091286307
1929,570268,400,-0.445823,281,0.7025,119,0.2975,25,25.0,0.0,8.625709,7.619640827178955,1.0060678,0,0.42871954380508037,1,0.5712804561949196
